,review,label
30,"Venom is a really fun and enjoyable movie. If you are a fan of him from the comics than I can't see why you won't like this movie. Tom Hardy is the perfect choice for Eddie Brock as he delivers a really great performance. The movie has some really great humour and action sequences as well. It gets really dark at times which works well for the story, but its a bummer they didn't go all the way and make it rated R. The villain is a bit generic but the overall story is well done. If you're a fan of action movies or superhero movies than you'll definitely enjoy watching Venom.",1
31,"Now I'm a big fan of Marvel movies and characters such as Venom. I saw that the critics who watched the movie did not like it, so I decided to watch the Venom movie and give my opinion about it. And I have to say, it's pretty alright.I enjoyed a lot of the goofy and silly scenes, but venom is more of a dark comedic type of alien. It would have been better if the movie was rated R to add in those extra 40 minutes of dark scenes that would have made the movie better. The story was a little bit too long and a little unnecessary. The one unnecessary part is where he breaks up with his ex, gets fired and etc. It doesn't tell us about Eddie's character. It's just drama that was added in there. I would feel empathy, remorse and another type of sympathetic feelings for him if they built off of the characters a bit more in the beginning and told/showed us more about the person to get more invested in them. But they don't and I feel very little for them. Another thing is that I don't like the villain that much. Sometimes the movie would have a thing about him that I'm supposed to get interested in, but I really don't get that interested because it isn't that interesting. He also has a common motive, but something that we the audience can't really relate to. I mean, of course, he wants to, ""Save the planet from extinction"" but that's a motive that many people have and it isn't unique or interesting in any way. The story was linear and went straight forward, but it did not do so well in explaining the characters moving forward and trying to make us establish bonds with them. The only good things about this movie are some of the funny scenes/action scenes, the actors, and the venom redesign. Especially the venom redesign. I mean it's like Sony looked back at Spider-Man 3 and said, ""We can fix this."" and then did it and they did an excellent job with the redesign of venom, especially with the great additional vocal talent by Tom Hardy. But, sadly it doesn't make up for the mess of a movie. It seems like it is in between of being a comedy superhero film and a dark comedy superhero film. But as if now, it's just a neat little movie with a relationship between a dude and an alien. It isn't worth the massive hype, but it is still pretty enjoyable to watch.GRADE: C",1
33,"Don't listen to the critics. This was a great film and felt like a whole new genre of superhero movie in comparison to the slightly formulaic movies being produced by the MCU these days (not saying I don't enjoy MCU movies just saying it's starting to feel formulaic). It seems that many critics are regarding it as an MCU film without doing their research and expected a light-hearted comedy film with some action. While this film has an element of comedy, it is much darker than most MCU films released in recent memory - maybe on par with The Winter Soldier. Venom's reviews were also bombarded by Lady Gaga fans around the time of previews, which I'm sure had an effect on the critic's scores also. I am scoring this film a 10/10 as the critics have also scored this film unfairly however I would have actually scored this film a 7 or 8 out of 10 if not for the critic reviews. Overall, great movie and 100x better than TASM movie previously released by sony (terrible),and it also beats the only film released with venom in it previously by a long shot (spider-man 3).",1
34,"A bit too short with a kind of lackluster villain, and you can clearly tell this should've been rated R. But Tom Hardy is absolutely fantastic and the film overall is a lot of fun. Hopefully we get an unrated edition when it comes to Blu-ray.",1
38,"The movie starts out kind of rushed and silly, but settles into it's groove later on. It is a really silly movie, but that's actually what redeems it. Without the entertaining silliness, the movie would have little leg to stand on. The best parts are the parts with the Venom voice in Brock's head (especially initially), and the action scenes with Venom. Overall, a silly movie with a different approach to the superhero genre, but nonetheless, entertaining and a bit unique. Watch, even if it's just to see how silly a movie can get.",1
40,"As a casual movie watcher who doesn't care for who directed the film, who's in it or any other import things about the cast or crew, I really enjoyed Venom.Yes it's not the best movie, It doesn't deserve any award but it's fun to see and that's because:Tom Hardy who is ""Eddie Brock"" and ""Venom"" both have a great sense of humor and Tom acts excellently which really gets you to be involved with his characters, it was so good I didn't realise Venom and Eddie were done by the same person.It's not too full of action like many movies are nowadays and it's annoying when they rely heavily on CGI. But this one doesn't. Yes, there are moments of action and lots of CGI, but it has a build up of the plot towards it and so you become invested in both what's happening and the characters.I find the whole premise about space really intriguing as having a rich figure who can do as he pleases and is above the law is really interested, it almost make me think of what Elon Musk could become one dayBut in conclusion, I don't understand why critics are so hard on this movie, yes it has moments where it isn't as good but it has lots of fun and enjoyable ones too. So it really provides for a fun viewing. But don't go if you're looking for an incredible masterpiece.",1
41,"Once again we see that the movie reviewers are out of touch with the general public. You’ve got Tom Hardy in another great performance, some decent comedy value and good action sequences. Whilst it may not be a ground breaking awe inspiring movie it was enjoyable not the 35 score they have giving it.",1
42,I'm going to keep this review short and sweet. Venom is tremendously underrated by critics who are nitpicking every wrong detail. There is so much to appreciate about this movie from the mix of different emotions from each and every scene to being constantly tuned as to what was going to happen next. It's clear that the user reviews heavily outweighs the critic's views on this one. Venom is 10 out of 10 and I suggest this movie to anyone who likes comic book heroes or anti hero movies.,1
44,"not bad at all. i enjoyed the movie, don't listen to critics.i love the chemistry of venom and eddy Brock",1
45,just go see the movie for yourself instead of just listening to what rotten tomatoes or the critics are saying about this movie. if you really want to go see the movie then ignore the critics until you have seen the movie! lol,1
46,"I was on this film with my gf and it was the funniest film that we watched together. As I understand,many of negative reviews sais “it’s PG-13” and a plot is boring and isn’t canonical. May be they are right,but for simple person,who didn’t read comics and don’t like rivers of blood,venom is really good movie,not a masterpiece,but just good.",1
47,"Pretty good for a superhero movie.Venom good at least because of I can understand motivation of every single character. Simple ""they killin' people"" is not enough and long introduction contains all answers.",1
48,"You can tell the movie is missing that 40 minutes, but for an origin story I’ve seen much worse and was left pleasantly surprised with this film.Venom/Hardy were great - definitely worth a watchHopefully a sequel will prove this to the critics",1
49,"Enjoyed the movie but the lack of an R rating really detracted from it, and you could tell from some of the action scenes and humor. It has funny elements but one of the lines near the end was incredibly cringy and I felt the chase scene of Venom/Tom Hardy lasted too long. I didn't mind the 'villain' and feel the film lends itself well to a sequel.",1
50,"The plot is just ok, but Tom is just amazing. Definitely not as bad as some of the media claimed.",1
51,"What do critics play? Are they bought? It's not a bad movie. It doesn't respect the origin of the symbiote suit as in comics, but it's a lesser evil since all superhero movies do the same thing. Weak Villain. Action and Fun. Critics go home plz!",1
52,"Better than Black Panther! I loved it and so did my girlfriend. She's not even a comic book fan but wont stop asking about Venom and quoting the movie. Dont believe the Lady Gaga fans and their bad reviews, it's an attempt to get more viewers to watch the crappy remake she just put out. It was definitely worth ticket price. If you're a fan of comic books you should see this movie today!",1
53,Знаете очень интересно но не понимаю как метакритика 35,1
54,this is good but I can't understand how to survival venom in a fire.and I want more action,1
55,"I can't understand why this movie has bad marks from critics.In my opinion,Venom is a great film about famous character in Marvel comic universe.Tom plays well,plot is amazing too.I like this movie and looking forward second part!))",1
56,"So, this is another ""superhero"" movie type underrated by the supposed professional critics. With a difference though, this is the most underrated one of this year...so far. Really? This movie is a 35/100? They are crazy! I ask to myself as a critic of games myself: why the movie critics are so unprofessional when they review this type of movies? Venom is good people! The story is compelling, the movie have great moments of action and the movie have the surprise factor in his side. The only thing i can complain is the villain. I like him, but i think the movie deserve a better final fight. But in general, i love the movie, like my best friend and even my family, who love this type of movies. So, people, don´t even read the reviews, they don´t know what they are talking about...they don´t even appreciate this type of movies. But certainly they will give a great review to some **** movie, as usually.",1
57,"I had a great time with Venom, I was a bit worried how everything would play out without spiderman what with him being an essential role in the story tradtionally, its explained early on and every thing feels believable as its own standalone story. If your a fan you gotta see it. Also these critics should be fired, they obviously don't have taste or at least know how to critique a film based on what it is, instead of what they think it should be",1
58,"Venom is an ambitiously accurate portrayal of the anti hero comic character that sets itself apart from the tired and formulaic MCU as a highly entertaining standalone origin story. While it may break away from the comics slightly by not including the Spiderman origin story, the true characterization integrity within Eddie Brock/Venom is bombastic and extremely close to source material. The story alteration might even improve the overall direction of this new standalone Venom series because now we can truly focus on Brock/venom and not have Parker/Spiderman constantly take away from his attention. I believe we’ve had enough of Spiderman, and honestly after the travesty that was Homecoming imho, I’m fine with that for now. Venom starts off with a bang and we get some nice new aspects to how the symbiotes came to be in this earth as well as some great character development of Eddie Brock’s life before Venom. Let me just say that Tom Hardy Makes this entire film work with a completely passionately versatile performance showing immense acting talent like he always does. Once Eddie Brock achieves full symbiosis, it becomes an absolutely intense and fun experience to witness, and it really brought me back to the old comics. I’ve been a fan of venom for nearly 30 years and I can honestly say they nailed the relationship between Brock and venom, and it’s damn right awesome to see it on the big screen. The action never lets up after that and there were some insanely well done sequences full of amazing visuals. I honestly thought the CGI use for venom looked spectacular, and about as good as you could have it. The unexpected X factor of this film was it’s hilariously twisted dialogue between Brock and venom, and honestly at times it was almost charming in a way. While there were a few bits that were absolutely ridiculous I was able to overlook those few and far between moments. I thought Riz Ahmed what is a serviceable enough Carlton drake/riot, and played the conniving billionaire villain decently. I do think the plot was a bit rushed towards the end, but the finale was very exciting regardless. The post credit scene leaves you with an incredible sense of anticipation for the next venom installment as it introduces one of the most violent and brutal characters in all of comics. I did however think he was going to be in this film a lot more and was slightly disappointed ,but when I know what the future holds, I can forget about that slight nitpick. Another huge aspect of this film that breaks away from the safe MCU formula, is its sheer visceral brutality minus any blood really. They actually did a great job on a PG-13 rating making it still a very dark and violent film with some outstanding body horror sequences. I do really hope that they will go for an R rating for the sequel once carnage starts wreaking pure havoc. They would benefit so much from making it R rated. Overall an excellent origin tale,and a surprisingly funny film that deserves a ton of credit for going against the grain and breaking out of MCU formulas to start its own Venom universe. I cannot wait for the next film.",1
59,"This movie was just what should have been expected of it - quippy, chock-full of CGI, and a pretty good time to boot.  I specifically think that those viewers who are fans of the comic book character are going to like this.  I think, too, that people who like comic book movies are going to enjoy it as well.  If you arbitrarily need an R rating to justify your interest or enjoyment?  Well, you might not like it.",1
60,"""Venom"" is the best superhero movie I've seen in a long time, partly because it turns the superhero formula on its head. While good, I find The Dark Knight movies usually too intense and serious, while most Marvel movies are too tongue-in-cheek for my liking. It's interesting then that this film, about a character who looks like a demon from Hell, manages to strike that perfect balance between being dark, intense, and light humour. I walked out of the cinema smiling: I haven't had this good a time at the movies in a while. Part of that is because Venom, as a character, is so much fun: he is a real monster. He eats the brains of his foes and his voice could make the Predator wet himself. But it's not all dark and intense: Venom is *likeable.* He doesn't make quips; he's earnest. If Venom isn't telling the hero to eat the brains of villains he is egging the hero on to get back with his ex-girlfriend. That is *genius,* and this interest that Venom has in people leads to some fantastic moments in the movie. There's a scene where Venom convinces the hero to apologize to the ex, and the hero does so, ending resentment between the two. When this happens Venom says, completely unironically, ""Aw. That's nice.""I love Venom, the character, and watching him interact with the people around him is just as entertaining as the insane fight scenes where he is decimating whole teams of armoured, armed men (which are beautifully spectacular, by the way). Venom is charismatic and fascinating; I'd love to see more of him interacting with Eddie Brock (the film's protagonist character) and seeing the conversations they'd have. I have to commend the filmmakers on Venom's design: he is huge and brutal and he animates beautifully, from the saliva dripping from his lizard tongue to his creepy, bulbous eyes. Venom should always have that insane, rictus grin on his face; I never like seeing Venom in the comics without it. Having Venom wearing the grin throughout the movie was definitely the right way to go. Even the way Venom prowls and hurls himself through the city bleeds with character: Venom is originally a dark mirror to Spiderman, but while Spiderman swings gracefully, Venom proves he has his own brutal style just by the way he gets around.Tom Hardy is a great actor and his talent delivers the human element of the movie. He's played Bane in Batman and Max in Mad Max; here demonstrates further range by playing humorous scenes and the fish out of water character of Eddie Brock, who is utterly bewildered by becoming the host to Venom. Michelle Williams is great as Brock's ex; she is spunky and tough and Hardy and Williams work well together. But Venom steals the show. The chemistry between Venom and Brock is more interesting than the chemistry between Brock and the love interest.The opening of the film is somewhat slow, but they have a lot to set up. The post-credits scene features Brock meeting Cletus Cassidy, and Woody Harrelson is the most perfect choice to play the role, but the wig they gave Harrelson was ridiculous. But apart from that, I loved ""Venom,"" and I can't wait to see more. Hopefully it won't be too long before we get a sequel.",1
61,"Этот фильм точно не заслуживает 10 баллов. Но исходя из того что этот фильм просто убивают негативными отзывами я ставлю 10! ВЕНОМ ШИКАРЕН! Это вам говорю я, заядлый любитель супергеройской тематики. Не слушайте критиков, они лгут. Да к фильму можно придраться, но точно не настолько. Мой вердикт: 8,5/10 Я в восторге от всего что было в фильме. Начиная с саунд дизайна и музыкального сопровождения, заканчивая сценами после титров и хорошей игрой актеров. Каждое появление Венома на экране вызывает мурашки и ты максимально чувствуешь всю мощь этого симбиота. Такого я давно не испытывал. Жду продолжения!Как же жаль что сейчас можно просто завезти денег критикам и они без капли угрызений совести поставят фильму минималку. Да фильм действительно был слит за бабло и этому есть масса доказательств, которые вы сможете найти в интернете погуглив пару секунд.",1
62,"I give this movie a ten because of all the stupid ""critics"" giving this movie bad score. It deserves a 8/10. There are a lot of badass and hilarious moments as well as ""holy **** moments in this movie. Though I think the action need to be more intense and characters need to have more stake. At the end, I felt the movie was too short and ended abruptly. But after all, this is a solid movie and worth watching.",1
63,"idk  what the issue is here, i found it funny and it honestly felt like it just needed to be  longer. It was really great movie i loved the fight scenes with venom. Screw these negative reviews i am on board for the 2nd movie",1
64,"Not as bad as people said,even though the editing is dreadful(Justice League flashback),the story is very typical and they should have kept the R rating(Thanks Sony),at least Venom is far better than The 2 Amazing Spider Man movies with much better action scenes,and Tom Hardy is very likeable as Venom/Brock.The chemistry also works solidly and i had a good time watching Venom",1
65,"It's a mix of good and bad but no where near as bad as some critics say. Yes, I cringed at times and the pacing feels a bit off but the dynamic between Venom and Eddie is interesting and it's actually hilarious at times. There's defiantly a great (anti)superhero movie in there somewhere, it just doesn't quite work as a whole. Still, I can see this becoming a bit of a campy cult classic for a lot of people if only for Tom Hardys gloriously unhinged performance!",1
66,"Wow people don't read the duh mass critics on this! Venom is great, funny, entertaining and classic comic book style movie that makes total sense start to finish and doesn't try to be something it's not.Gotta believe this movie will have legs and lasting power beyond the theater release. Kids of all ages will immediately get the whole premise.",1
67,"This movie has some salvageable parts. Eddie Brock looks like he just woke up from the beginning of the movie when he's a successful reporter to the end of the movie where he's possessed by a parasite that makes him devour human flesh. Tom Hardy does a good job with a terrible script, and his dialogue to Venom become one of the few highlights in the film. The worst part is the performance from Reid Scott. It was a completely ham fisted and corny performance with a terrible script. Eddie's girlfriend also had some very weak performance.The movie is really violent for a pg-13 film, the death scene of a homeless person who was infected with a parasite was actually pretty disturbing, Venom/Eddie literally eats police officer's heads.. It's a strange but interesting movie and I hope they have a chance to rectify some of the mistakes and make the sequel.",1
68,"The dynamic between Eddie and Venom was interesting and very compelling — it would've been great to see more of that. With that being said, from about midway through the film and onwards, things progressed a little too quickly which did hinder the narrative's pacing and appeal.",1
69,Though not as bright and friendly like Spider-Man Venom still was an entertaining unique kind of film. Venom isn't quite supposed to be a comedic character but I guess that just adds a new unique personality to Venom's character. The symbiote effects are amazing and the fights scenes are intense and crazy. Even if its not connected to the MCU it was still a super fun ride to kick off a separate franchise and adventure.,1
71,"People are getting to much influenced by some ""critics"" and forgeting to see the movie by themselves. With that first, lets begin.This movie is awesome. Is better than you think.The story was made very well, with so much space to new movies with differents symbiontes. The beginning of the film is slow, like you know that at any minute everything is gonna blow up, but that is understandble for the plot and you have to wait. At the moment Eddie gets Venom, the story TRULY begins. Action scenes are awesome and with the rock soundtrack makes even better. Wait for the post credit scenes, if you is a comic book fan, your head's gonna explode.All the characters are good, some of them have more spotlights than others, but that is normal to all movies. Tom Hardy is incredible in his character as Eddie Brock and is AWESOME as Venom. The bond between then is the icing on the cake. The villain could be more intense, but I liked and convinced me. We are on an era of critic change the mind of people who not see the movie already. People critizes before go watch just because ""I saw in internet that was bad so now I think is bad too"". We need to change that. Count how many films you like that is bad in critics, how much movies of your childhood and youth and even in your adult life that people put a 0 when makes their review, and that review much of the time is just ""Its horrible, dont go see it"". The movie IS great, the actors ARE good, Venom IS AWESOME. But not trust me. GO TO THE MOVIES, go see it and make your vision with open mind, but if you go there thinking ""i read that is bad, so i'm gonna see already thiking is bad"", dont go. Stay home. Go see other movie. Movies are to make us forget about the **** world we live, to make us look and say ""holy moly, that was AWESOME"" or ""that was the most beautiful thing I ever saw"". They are there to make different views about things we never thought.Go to the movies, and make your own conclusions.",1
72,"We have to be aware that this movie had many problems, I'm going to the movie, it's entertaining, it has mistakes that can not be forgiven, but the movie is acceptable, although I wanted to see a more violent venom. 6.5 / 10",1
73,"I really enjoyed this movie a lot, tom hardy is excellent in the schizo role and the humour is on point. The action is innovative and fresh in how powers are used. It's good fun especially when venom starts to emerge. The plot is generic but so 95% of superheroe films. Go see it you'll have fun with a more edgy film than usual safe fare.",1
74,"I have no idea why critics hate this movie so much. Funny, entertaining, interesting, great fight scenes, perfect Tom Hardy performance. It looks like a great mix of Marvel and DC  movies.I really hope that critics were just wrong, but not paid for hatred. I'm gonna see it again on a big screen. Totally worth it.",1
75,"The best movie stand alone of a evil character, this is a real venom not like the venom of spiderman 3, im waiting the secuel whit carnage",1
76,"I had a really good time. The movie entertained me and thats what a film should do. Were there some problems? Yes, but overall the audience at my theater had fun, good laughs and by the end of the movie were open to see the sequel. I truly feel like Sony did good enough job to proof to the world that they do not need Spider-man in their Venom-Universe. The small problems with film were: editing, some cgi, some dialog. But for me it didn't take me out of the movie. Tom Hardy was amazing. I think that Sony needs to move with thier Venom-Universe and use the things that worked in Venom movie well and throw out the things that did not work. Thanks to Sony i got the Venom that I've always dreamed of seeing on the big screen. The movie is not perfect but its good enough....and thats what matters.",1
77,"My kids and I were smiling the whole movie!! The critics are smokin’ something on Venom reviews. 35 really?? I would honestly rate it about a 7.5, however I had to give it a 10 to balance the critics poor reviews. Yes it has flaws and was rushed a bit. That aside it was a blast to just sit back and enjoy!",1
78,"The movie turns the Hatred Brock in to a needly hero, one that besides have a charm, has a great chemistry with the parasitic alien.",1
79,"ok so it had issues. but here's the thing: they nailed venom. and in these days of ""creative liberty"", thats refreshing.  i feel like maybe they paid so much attention to venom that the rest of the movie wound up feeling bare, somewhat sparse. but most of the excessive negativity is uncalled for. give it a try, visually it wont dissapoint at all, and its a good if somewhat vague first entry into venoms universe. looking forward to the next two. bring on carnage!",1
80,"I'm ignoring the critics. They can go watch Topher Grace play Eddie Brock. I loved the movie. It's not an Oscar contender, true, but it's entertaining, fun, funny, and our group of 6 enjoyed it. People will pick everything apart in movies these days until they find nothing enjoyable about them. I'd rather enjoy myself and not expect perfection. I wanted fun, action, comical Venom and I got it. I'm happy. Bring on the sequel!",1
81,"Ok, just finished watching Venom. It was honestly fun and great entertainment, I really liked it a lot. I think the PG-13 rating was a great move, I saw kids having fun watching and adults enjoying the movie. At the end of the movie, I witnessed the entire audience clap...CLAP seriously its a good movie. These critics want to dissuade you from watching this movie, but I'm here to tell you that this movie was worth it in my opinion. I am a huge Spiderman fan and grew up reading the comics and enjoyed every minute of this movie. Tom Hardy did an amazing job at the character, he lightens the mood and was a great fresh start! Go see the movie it is fun and entertaining and a great watch, I'm getting the blu ray when it comes out",1
82,This movie was great! Interesting how all these 'critics' scored it low while majority of the public is 90% positive.,1
83,Venom is the Second best comic book movie of the year. Totally underrated..,1
84,"I really enjoy superhero movies. Most are over the top, but are enjoyable. Venom on the other hand is a disaster to watch. Its not enjoyable, you don't enjoy the ride you are on. There's so many plot holes, that you wonder why the people who made the movie would even allow to make such a bad movie?  The movie felt very rushed. I turned off my brain while watching Venom, but even with no brain? the movie is Terrible.",0
